Country,City,AccentCity,Region,Population,Latitude,Longitude
id,labung,Labung,18,,-10.1351,120.524
id,ladang neubeuk,Ladang Neubeuk,01,,3.7597,96.8238
id,lae gamber,Lae Gamber,26,,2.8541,98.1678
id,lagempung,Lagempung,38,,-4.0683,120.2505
id,lahuafu,Lahuafu,21,,-2.6135,121.9955
id,laimbulung,Laimbulung,18,,-10.1392,120.5225
id,laiwila,Laiwila,18,,-10.2,120.65
id,lakarinta,Lakarinta,22,,-4.9178,122.7386
id,laladon kecil,Laladon Kecil,30,,-6.580833,106.754722
id,lalimbua,Lalimbua,22,,-3.8408,122.4893
id,laluan,Laluan,18,,-9.587222,124.8125
id,lamasan,Lamasan,01,,5.1065,95.3804
id,lambau,Lambau,08,,-8.247157,114.246728
id,lamcok,Lamcok,01,,5.4923,95.2609
id,lamkabeue,Lamkabeue,01,,5.3864,95.5766
id,lampaka,Lampaka,38,,-4.5951,120.231
id,lampoara,Lampoara,38,,-3.2582,120.3758
id,lamteubadroil,Lamteubadroil,01,,5.4954,95.6125
id,landak timur,Landak Timur,08,,-7.03934,112.90155
id,langata,Langata,18,,-9.4597,119.3191
id,langgini,Langgini,37,,.3479,101.0174
id,langkoeroe,Langkoeroe,18,,-8.316667,124.85
id,lanjan,Lanjan,07,,-7.231667,110.316944
id,lantong,Lantong,18,,-8.6354,120.7216
id,laosu,Laosu,22,,-3.8968,122.4638
id,lapaweca,Lapaweca,38,,-4.6566,119.8996
id,lapuse,Lapuse,38,,-4.4457,120.2927
id,larikrejo,Larikrejo,07,,-6.8883,110.8571
id,lasiroko,Lasiroko,22,,-3.8166,121.167
id,latoma,Latoma,22,,-3.7,121.666667
id,laulua,Laulua,22,,-5.499094,123.742876
id,laveua,Laveua,01,,2.4017,96.3579
id,lawe kesumpat,Lawe Kesumpat,01,,3.3792,97.909
id,layana,Layana,21,,-.8206,119.9182
id,lebakdjero,Lebakdjero,30,,-7.0524,107.8967
id,lebakmuncang,Lebakmuncang,33,,-6.2862,105.9991
id,lebaksiuh kaler,Lebaksiuh Kaler,30,,-6.989167,107.141389
id,lebi,Lebi,18,,-8.7091,120.661
id,ledokamba 1,Ledokamba 1,08,,-8.1346,113.8752
id,legokbandung satu,Legokbandung Satu,30,,-6.995833,106.973889
id,legok lor,Legok Lor,07,,-7.672222,109.651389
id,legosari,Legosari,08,,-7.8563,112.1398
id,lekongsamah,Lekongsamah,17,,-8.7779,115.9758
id,lelingluang,Lelingluang,28,,-7.15,131.716667
id,lemahneundeut 1,Lemahneundeut 1,30,,-6.705278,106.853889
id,lembangasri,Lembangasri,30,,-6.795556,107.597778
id,lembomanente,Lembomanente,21,,-2.1,121.15
id,lemburtengah,Lemburtengah,30,,-7.3739,108.2911
id,lempeng,Lempeng,07,,-7.467222,111.053333
id,lendangberora,Lendangberora,17,,-8.3819,116.1144
id,lendjong,Lendjong,14,,-1.016667,115.816667
id,lengkok,Lengkok,17,,-8.6633,116.5768
id,len malaas,Len Malaas,39,,-1.724444,130.181111
id,lepoebaka,Lepoebaka,14,,1.883333,114.9
id,lestari,Lestari,22,,-3.6709,121.0264
id,letingpengoros,Letingpengoros,17,,-8.6835,116.5109
id,leupeuem,Leupeuem,01,,5.2605,95.9315
id,leuwicari,Leuwicari,30,,-7.2019,106.5418
id,leuwilarangan,Leuwilarangan,30,,-7.0282,107.318
id,leuwireuri,Leuwireuri,30,,-6.471111,106.498611
id,lewo,Lewo,18,,-8.3817,120.3753
id,lhokkeutapang,Lhokkeutapang,01,,2.8758,97.6296
id,liabeke,Liabeke,18,,-8.7764,121.9269
id,liasembe,Liasembe,18,,-8.747,121.8462
id,likitobi,Likitobi,29,,-1.979663,124.518964
id,limata,Limata,29,,.75,127.3
id,limbong,Limbong,26,,2.579,98.6459
id,limuspandak,Limuspandak,33,,-6.43551,106.038259
id,lingkang,Lingkang,01,,4.6395,95.6517
id,lingkunggunung 2,Lingkunggunung 2,15,,-5.48675,105.394942
id,liopa,Liopa,28,,-7.666667,126
id,liun,Liun,08,,-7.8301,113.3564
id,lobang 1,Lobang 1,30,,-6.208611,106.427778
id,lodang,Lodang,38,,-2.3415,119.9323
id,loeboekraesa,Loeboekraesa,05,,-1.566667,103.35
id,logasi,Logasi,22,,-4.9475,122.9792
id,lokajaha,Lokajaha,38,,-5.4471,120.3379
id,lokokmumbul,Lokokmumbul,17,,-8.2242,116.3294
id,lolohan,Lolohan,30,,-6.099444,107.243333
id,lombong,Lombong,41,,-2.9894,118.8567
id,longas,Longas,07,,-7.096667,110.295278
id,longlapoet,Longlapoet,14,,4.116667,115.716667
id,lontang,Lontang,08,,-8.3056,114.203
id,lordalam,Lordalam,07,,-6.6936,111.4485
id,los,Los,08,,-7.8966,113.8485
id,lowuhudju,Lowuhudju,13,,-1.7,111.633333
id,lubukbergalung,Lubukbergalung,24,,-.960755,100.400112
id,lubukmeuku,Lubukmeuku,01,,4.9156,97.8203
id,luengdaeun,Luengdaeun,01,,5.1675,96.8158
id,luluo,Luluo,34,,.4956,122.8255
id,lumban gumba,Lumban Gumba,26,,2.6481,98.7166
id,lumban pulo-pulo,Lumban Pulo-pulo,26,,2.3363,99.033
id,lumban toguan,Lumban Toguan,26,,2.738,98.76
id,lumpur,Lumpur,07,,-6.7847,110.987
id,lunyuk-odeh,Lunyuk-odeh,17,,-8.966667,117.233333
id,luwuk,Luwuk,33,,-6.2945,106.1744
id,mabungka,Mabungka,21,,-2.2,120.566667
id,madangla,Madangla,38,,-3.4055,120.1285
id,madja,Madja,15,,-5.680583,105.156516
id,maduroso,Maduroso,07,,-7.226111,110.198056
id,mageru,Mageru,07,,-7.430278,111.027222
id,maileppet,Maileppet,24,,-2.233333,99.583333
id,maja satu,Maja Satu,30,,-6.331944,106.3975
id,makalonsouw,Makalonsouw,31,,1.2844,124.9504
id,makolling,Makolling,38,,-3.8755,119.9041
id,malakatelokkodek,Malakatelokkodek,17,,-8.4187,116.0725
id,malang satu,Malang Satu,08,,-7.5922,111.4277
id,maleku,Maleku,38,,-2.4985,120.8048
id,malini dua,Malini Dua,21,,-2.1079,121.4615
id,malundik,Malundik,13,,-.35,114.966667
id,mamer,Mamer,08,,-6.7978,111.8172
id,manalu,Manalu,31,,3.516667,125.633333
id,mandakan,Mandakan,08,,-7.0957,113.3478
id,mandieng,Mandieng,01,,4.3993,96.2723
id,maneikun,Maneikun,18,,-9.077222,125.026111
id,manggah,Manggah,30,,-6.286111,106.594722
id,manggisan,Manggisan,10,,-7.830556,110.408611
id,mangkalan,Mangkalan,30,,-7.2735,107.7826
id,mangoeloewoek,Mangoeloewoek,30,,-7.6317,108.3559
id,mangunrejo,Mangunrejo,08,,-7.1875,112.2216
id,manis subang,Manis Subang,30,,-7.1284,108.5313
id,mansalangeng,Mansalangeng,31,,3.5306,125.6552
id,manuakaropa,Manuakaropa,18,,-9.3904,119.5455
id,manyaran,Manyaran,08,,-7.6866,111.9786
id,maparah,Maparah,30,,-7.1176,108.2943
id,mara,Mara,36,,-.837426,136.022012
id,marayoka,Marayoka,38,,-5.4936,119.6529
id,margahayu,Margahayu,08,,-8.0347,114.1848
id,margodadi 2,Margodadi 2,15,,-5.567935,105.174856
id,mariahbuhit,Mariahbuhit,26,,3.0087,99.2425
id,marinjung,Marinjung,30,,-6.906667,106.522222
id,marok-toea,Marok-toea,05,,-.533333,104.316667
id,marua,Marua,21,,-1.533333,120.25
id,masarang,Masarang,38,,-3.1838,119.8452
id,masjidbake,Masjidbake,17,,-8.5505,116.4368
id,matajago,Matajago,18,,-8.8346,121.6868
id,matang glumpang dua,Matang Glumpang Dua,01,,5.196,96.7875
id,matangreudeueb,Matangreudeueb,01,,5.0818,97.4183
id,mataroang,Mataroang,18,,-8.411,120.2803
id,matombon,Matombon,38,,-3.3035,119.7135
id,maumaru,Maumaru,18,,-10.0036,120.4978
id,mawunce,Mawunce,21,,-1.4406,121.0401
id,mbanga,Mbanga,18,,-8.7895,121.9239
id,mbotanitu,Mbotanitu,18,,-9.8566,120.2035
id,medang,Medang,17,,-8.744,116.0303
id,medung,Medung,08,,-7.3545,112.7148
id,mejobo wetan,Mejobo Wetan,07,,-6.828,110.8947
id,meku,Meku,41,,-2.9812,119.5539
id,melha,Melha,01,,5.1007,95.3597
id,me merbo,Me Merbo,01,,5.128,97.279
id,mencirim,Mencirim,26,,3.5912,98.4924
id,mendjelang,Mendjelang,35,,-2.083333,105.683333
id,mengenkrajan,Mengenkrajan,08,,-8.0395,113.8512
id,menjaifoen,Menjaifoen,39,,-.333333,130.216667
id,menteng satu,Menteng Satu,04,,-6.1994,106.8392
id,mepaang,Mepaang,41,,-2.7082,118.7829
id,merawan,Merawan,15,,-5.577034,105.048215
id,mergodjok,Mergodjok,08,,-7.4621,112.5325
id,mertakpanggil,Mertakpanggil,17,,-8.7002,116.3187
id,mesir,Mesir,07,,-7.342222,109.372222
id,met naro,Met Naro,18,,-8.530556,125.744722
id,meunasah ason,Meunasah Ason,01,,5.2186,95.9074
id,meunasah ketapang,Meunasah Ketapang,01,,5.0646,97.3108
id,meunasah rabo,Meunasah Rabo,01,,5.1857,96.5871
id,mezewo,Mezewo,39,,-.95,131.666667
id,mimbun,Mimbun,07,,-6.932214,109.640576
id,mintaunae,Mintaunae,17,,-8.133333,118.133333
id,mitiran,Mitiran,08,,-7.8871,111.9958
id,mlatiponcol,Mlatiponcol,07,,-7.0294,110.6925
id,mobokzabur,Mobokzabur,07,,-7.191389,109.117778
id,moeara angke 3,Moeara Angke 3,04,,-6.135556,106.774722
id,moearanilau,Moearanilau,32,,-3.166667,102.716667
id,moelang,Moelang,18,,-8.516667,123.483333
id,mogel,Mogel,08,,-8.0397,112.6969
id,mojokopek,Mojokopek,08,,-7.3488,112.6411
id,mojosari,Mojosari,10,,-7.769444,110.483056
id,mole,Mole,22,,-6.004436,124.052016
id,momoda,Momoda,29,,1.283333,127.816667
id,monggas satu,Monggas Satu,17,,-8.6739,116.3212
id,montjong loe,Montjong Loe,38,,-5.18,119.5842
id,montongkejuk,Montongkejuk,17,,-8.7525,116.3493
id,montongterep,Montongterep,17,,-8.6484,116.2997
id,morkola-barat,Morkola-barat,08,,-7.0427,112.6963
id,moso,Moso,38,,-3.125,119.9215
id,moyongo,Moyongo,31,,1.015556,122.183333
id,mualabatubatu,Mualabatubatu,01,,2.6751,97.8642
id,muaragandok,Muaragandok,30,,-6.632778,106.834722
id,muarantjalung,Muarantjalung,14,,.45,116.683333
id,muaratiga,Muaratiga,30,,-7.6105,108.585
id,mugas,Mugas,07,,-6.9918,110.2606
id,mulagamang,Mulagamang,30,,-7.5768,108.2272
id,mulyorejo baru,Mulyorejo Baru,08,,-7.2449,112.6298
id,mundjul,Mundjul,30,,-6.294444,106.448611
id,mungguk,Mungguk,17,,-8.6078,116.6131
id,munjung wetan,Munjung Wetan,07,,-7.782778,110.9625
id,murio,Murio,38,,-4.8325,119.7988
id,mutiara,Mutiara,34,,.6662,122.5538
id,naga bolon,Naga Bolon,01,,2.7439,99.6637
id,nagodang,Nagodang,26,,1.9896,98.992
id,nahatpoen,Nahatpoen,39,,-2.966667,132.383333
id,nalagati kaler,Nalagati Kaler,30,,-6.251111,106.525
id,nambo 2,Nambo 2,30,,-6.637222,106.733889
id,namorambejahe,Namorambejahe,26,,3.5425,98.5129
id,nanaeklot,Nanaeklot,18,,-8.993889,124.932222
id,nangah kidang,Nangah Kidang,11,,-.85,111.333333
id,nangamoentatai,Nangamoentatai,11,,-.366667,112.383333
id,nanggalan,Nanggalan,08,,-7.494444,111.319444
id,nangkalanong beru,Nangkalanong Beru,17,,-8.983333,117.066667
id,nangulan,Nangulan,10,,-7.766944,110.209444
id,napku,Napku,14,,2.533333,115.966667
id,naru,Naru,17,,-8.572,118.9929
id,nawangan,Nawangan,10,,-8.041389,110.46
id,ndetundopo,Ndetundopo,18,,-8.6524,121.545
id,negaratoelangbauang,Negaratoelangbauang,15,,-4.6,104.866667
id,neglasari selatan,Neglasari Selatan,30,,-6.901944,107.6475
id,nengnong,Nengnong,30,,-6.328611,106.625
id,ngabdirejo,Ngabdirejo,10,,-7.85,110.663611
id,ngadipurwo,Ngadipurwo,07,,-6.9141,111.4469
id,ngaglik 3,Ngaglik 3,07,,-7.361389,110.369444
id,ngali,Ngali,17,,-8.621192,118.725423
id,ngampon wetan,Ngampon Wetan,07,,-6.9787,111.4333
id,nganpon,Nganpon,08,,-7.6744,111.4763
id,ngargesari,Ngargesari,07,,-7.538056,110.516389
id,ngasinan lor,Ngasinan Lor,07,,-7.415833,109.969167
id,ngeboran,Ngeboran,07,,-7.2425,110.815556
id,ngelo,Ngelo,10,,-7.625556,110.405278
id,ngemplak kulon,Ngemplak Kulon,07,,-7.655278,110.688333
id,ngenjer,Ngenjer,07,,-7.287778,110.601111
id,ngerayung,Ngerayung,08,,-7.5285,112.4349
id,ngetol,Ngetol,08,,-8.177222,111.120556
id,ngieng baru,Ngieng Baru,18,,-8.4933,120.0558
id,ngiriman,Ngiriman,08,,-8.141111,110.981667
id,nglarangan dua,Nglarangan Dua,07,,-7.460556,110.348889
id,nglele,Nglele,08,,-7.5293,112.2962
id,ngliwo,Ngliwo,07,,-7.249722,110.146667
id,nglurah,Nglurah,07,,-7.671389,111.126944
id,ngorbungor,Ngorbungor,08,,-7.0023,113.2699
id,ngrandon,Ngrandon,08,,-7.448056,111.218333
id,ngrembang,Ngrembang,07,,-8.027778,110.947778
id,ngrompak,Ngrompak,07,,-7.862778,111.175
id,nguluh,Nguluh,07,,-7.902778,110.859444
id,ngusri dua,Ngusri Dua,08,,-8.0085,112.2997
id,ninong,Ninong,30,,-6.775556,108.356944
id,niwolundale,Niwolundale,18,,-9.6451,119.038
id,njontrol 1,Njontrol 1,30,,-6.914444,107.5525
id,nohunohu satu,Nohunohu Satu,22,,-3.8862,122.1249
id,nonong,Nonong,21,,-1.3375,122.525833
id,nuabaru,Nuabaru,18,,-8.5336,121.9559
id,nunana,Nunana,18,,-9.430556,124.205556
id,nurkam,Nurkam,30,,-7.0054,107.8448
id,nyaban,Nyaban,11,,1.016667,112.716667
id,nyangkolot,Nyangkolot,30,,-6.3525,107.231667
id,nyoman satu,Nyoman Satu,30,,-6.524722,107.140278
id,ocakacik,Ocakacik,07,,-7.603889,110.924167
id,oehoso,Oehoso,18,,-9.336944,124.467778
id,oema'oja,Oema'oja,29,,-2.106893,125.964287
id,oenabensia,Oenabensia,29,,-1.869013,125.361977
id,oesubani,Oesubani,18,,-9.386111,124.658611
id,ogowele satu,Ogowele Satu,21,,.7673,120.4206
id,okaro,Okaro,36,,-3.833333,136.266667
id,oluhuta,Oluhuta,34,,.4226,123.1475
id,ompu,Ompu,31,,.909722,124.038611
id,ongkrak tengah,Ongkrak Tengah,30,,-6.874167,106.776111
id,orobatu,Orobatu,41,,-2.8499,118.8422
id,otakaik,Otakaik,17,,-8.4913,116.5942
id,paal sebelas,Paal Sebelas,31,,1.4124,124.8326
id,pabetongan,Pabetongan,38,,-3.7,119.783333
id,pabuaran,Pabuaran,38,,-3.1937,119.7957
id,pacar ii,Pacar II,10,,-8.000556,110.468611
id,pacinongong,Pacinongong,38,,-5.1437,119.4653
id,padalangan 1,Padalangan 1,26,,2.7251,98.7398
id,padangcukur,Padangcukur,26,,3.2428,99.3653
id,padangmawalle,Padangmawalle,41,,-3.3443,119.0257
id,padangtepong,Padangtepong,03,,-3.75,102.8
id,padasuka,Padasuka,15,,-5.012174,105.000948
id,pading,Pading,08,,-7.2683,111.9364
id,padusa,Padusa,38,,-4.752,120.031
id,pagaran pisang,Pagaran Pisang,26,,1.8524,98.8929
id,pagelaran,Pagelaran,07,,-7.1116,109.4654
id,pager kidul,Pager Kidul,08,,-7.6458,111.8611
id,pagon,Pagon,30,,-6.474722,107.709444
id,pahlawan,Pahlawan,26,,3.6116,98.4897
id,pajaengan,Pajaengan,08,,-8.248028,114.141754
id,pajarbulan,Pajarbulan,15,,-4.15,103.6
id,pakalango,Pakalango,38,,-3.0539,120.0551
id,pakelsari,Pakelsari,07,,-7.508333,110.201944
id,pakis,Pakis,07,,-6.5694,110.7264
id,pakroewi,Pakroewi,11,,-2.166667,110.433333
id,pakushaji kidul,Pakushaji Kidul,30,,-6.186944,106.3
id,palalakang,Palalakang,38,,-5.3117,119.3653
id,palara,Palara,21,,-.7606,119.8599
id,paldaplang,Paldaplang,08,,-7.406667,111.203056
id,palengkong,Palengkong,02,,-8.1514,114.5813
id,palir,Palir,07,,-7.0108,110.3034
id,paloh kkayee kunyit,Paloh Kkayee Kunyit,01,,5.1872,96.8546
id,paluh gusta,Paluh Gusta,26,,3.9629,98.4621
id,pamakka,Pamakka,38,,-3.1327,120.0425
id,pamatangtengah,Pamatangtengah,33,,-6.508,105.8141
id,pameulahan,Pameulahan,30,,-7.0189,107.4783
id,pamonyetan,Pamonyetan,30,,-6.8716,108.5806
id,pamulihan,Pamulihan,07,,-7.0535,108.9108
id,pananggapan dua,Pananggapan Dua,30,,-7.6143,108.5873
id,panawuan,Panawuan,30,,-6.8784,108.5029
id,pancoran,Pancoran,17,,-8.6636,116.4877
id,pandan 2,Pandan 2,26,,2.8697,98.2146
id,pandansili,Pandansili,07,,-6.4757,110.7532
id,pandes satu,Pandes Satu,07,,-6.9562,110.143
id,pandu,Pandu,10,,-7.853889,110.111667
id,pangaduwewewa,Pangaduwewewa,18,,-9.6199,119.3818
id,pangasian,Pangasian,26,,2.1358,98.7319
id,pangepon lor,Pangepon Lor,07,,-7.381667,109.971667
id,panggi,Panggi,17,,-8.4802,118.7404
id,panggungwaluh,Panggungwaluh,08,,-8.1898,112.0321
id,pangkalanboenoet,Pangkalanboenoet,37,,.283333,102.133333
id,pangkalansahang,Pangkalansahang,13,,-2.766667,111.533333
id,pangkruk,Pangkruk,07,,-7.433889,110.987778
id,pangoilingan dua,Pangoilingan Dua,30,,-7.143611,107.687778
id,pangutus,Pangutus,07,,-7.2252,108.6353
id,panjandoegan,Panjandoegan,30,,-7.3293,108.0111
id,panji wetan,Panji Wetan,08,,-8.1601,113.7225
id,panorama,Panorama,30,,-6.817778,107.623889
id,pantalabete,Pantalabete,21,,-1.166667,119.633333
id,pantesari,Pantesari,21,,-.9769,120.3343
id,panton krueng,Panton Krueng,01,,4.8253,95.52
id,panuusan,Panuusan,30,,-6.778056,107.241389
id,panyorogan,Panyorogan,30,,-7.5049,108.2177
id,papaceda,Papaceda,29,,-.6,127.983333
id,pappae,Pappae,38,,-5.52525,120.21045
id,parakanbadak,Parakanbadak,30,,-6.544167,107.236389
id,parak,Parak,41,,-2.9849,119.3949
id,parangsui,Parangsui,38,,-5.233,119.5832
id,parbojohan,Parbojohan,26,,2.7819,99.1472
id,paren,Paren,08,,-7.201971,111.765191
id,parigi,Parigi,22,,-5.7321,123.9325
id,parit sabungan,Parit Sabungan,26,,2.8192,98.7958
id,parporingan dua,Parporingan Dua,26,,2.7347,99.3055
id,parungbarang,Parungbarang,07,,-7.515833,109.023611
id,parungserab,Parungserab,30,,-6.239722,106.701389
id,pasang,Pasang,08,,-8.039444,111.243056
id,pasarbengkel,Pasarbengkel,01,,3.5598,99.0076
id,pasarlama,Pasarlama,01,,3.548,96.9961
id,pasarsambek,Pasarsambek,08,,-7.829,113.1935
id,pasegan,Pasegan,10,,-7.824444,110.400278
id,pasilian 1,Pasilian 1,30,,-6.073611,106.422778
id,pasirangsane,Pasirangsane,30,,-6.143056,106.337222
id,pasirbiah,Pasirbiah,30,,-7.4099,107.085
id,pasirdahoe,Pasirdahoe,30,,-7.1981,108.4815
id,pasirgantung,Pasirgantung,30,,-6.907778,107.322778
id,pasirherang,Pasirherang,30,,-6.844444,107.827778
id,pasirjirak,Pasirjirak,30,,-6.874444,107.724167
id,pasirkelar,Pasirkelar,30,,-7.142778,107.684444
id,pasirkupa,Pasirkupa,30,,-6.233056,106.249722
id,pasirmadang,Pasirmadang,33,,-6.3885,106.2358
id,pasirmunjul 1,Pasirmunjul 1,30,,-6.732222,106.7875
id,pasirpanjang,Pasirpanjang,40,,1.124727,103.353206
id,pasirputat,Pasirputat,30,,-6.9697,108.5764
id,pasirsela,Pasirsela,33,,-6.3151,106.2992
id,pasir tengah,Pasir Tengah,30,,-6.9581,108.5798
id,pasirwatu,Pasirwatu,33,,-6.1915,106.0814
id,pasung,Pasung,30,,-6.178056,107.422778
id,patan,Patan,38,,-3.0439,119.757
id,paten,Paten,07,,-6.9967,109.9318
id,patisomba,Patisomba,18,,-8.5533,122.1462
id,patragati,Patragati,30,,-7.6167,108.6899
id,patukdangka,Patukdangka,07,,-7.779444,109.760278
id,pauhtanjungiman,Pauhtanjungiman,15,,-5.76308,105.586817
id,pawodcot,Pawodcot,01,,5.4947,95.8386
id,paya gambar tiga,Paya Gambar Tiga,26,,3.62799,98.81139
id,payan,Payan,07,,-7.305278,109.021667
id,payungmulyo,Payungmulyo,15,,-5.073804,104.852784
id,pecalongan,Pecalongan,30,,-7.9545,113.9389
id,pedamaran,Pedamaran,15,,-5.617561,104.574967
id,pedoerenan 6,Pedoerenan 6,30,,-6.3153,106.9949
id,pegangsaan,Pegangsaan,04,,-6.2049,106.8528
id,pejagoan,Pejagoan,07,,-7.671944,109.647222
id,pekae,Pekae,38,,-4.2056,120.0119
id,pekat,Pekat,17,,-8.2488,117.7272
id,pekuiunkomering,Pekuiunkomering,15,,-4.933333,104.783333
id,pelampoan,Pelampoan,30,,-7.4804,111.4067
id,pelelangan,Pelelangan,33,,-6.371,105.823
id,peling,Peling,21,,-1.2965,123.1446
id,pemankaran,Pemankaran,14,,-.783333,117.516667
id,pematangmajang,Pematangmajang,01,,3.5939,99.043
id,pembangunan,Pembangunan,26,,3.4785,98.3089
id,penagan,Penagan,35,,-2.266667,105.816667
id,penarik,Penarik,03,,-2.616667,101.316667
id,pendekan,Pendekan,07,,-7.418889,110.136389
id,penempas,Penempas,17,,-8.7803,116.2663
id,pengarapan,Pengarapan,01,,4.0025,97.3612
id,pengga poetih,Pengga Poetih,11,,.1,112.15
id,pengkolan,Pengkolan,30,,-6.150278,107.350278
id,peninggilan dua,Peninggilan Dua,30,,-6.246389,106.723611
id,penoe,Penoe,29,,-1.70076,125.108039
id,penuntun,Penuntun,07,,-6.9475,109.3461
id,pepajoengeun,Pepajoengeun,01,,4.6327,96.7145
id,perang,Perang,08,,-8.145556,111.288056
id,perdamean 11,Perdamean 11,26,,3.5714,98.8505
id,pergam pualam,Pergam Pualam,26,,2.9913,98.9953
id,perkebunancukul,Perkebunancukul,30,,-7.236944,107.531111
id,perok barat,Perok Barat,17,,-8.7034,116.3924
id,pertimelaju,Pertimelaju,26,,3.1104,98.8086
id,perumahan nasional tegalgede,Perumahan Nasional Tegalgede,30,,-7.3656,108.254
id,perumnas cisalak,Perumnas Cisalak,30,,-7.3118,108.227
id,pesanggrahan,Pesanggrahan,17,,-8.5311,116.4579
id,pesisir selatan,Pesisir Selatan,08,,-7.6933,113.9377
id,petandon,Petandon,07,,-7.459722,109.849444
id,petipara,Petipara,18,,-8.633333,121.466667
id,petuaranilir,Petuaranilir,26,,3.4932,99.0176
id,peudeuj,Peudeuj,30,,-7.3041,108.0581
id,peusar 2,Peusar 2,30,,-6.229722,106.581944
id,picuan ama,Picuan ama,31,,1.0387,124.5141
id,pikto,Pikto,26,,2.7033,98.7369
id,pillipoeang,Pillipoeang,28,,-7.916667,126.166667
id,pinasungkulan,Pinasungkulan,31,,1.5468,125.118
id,pingkeum panyang,Pingkeum Panyang,01,,4.3846,96.0569
id,pintuoloan,Pintuoloan,26,,2.5204,99.1217
id,pisangan tengah,Pisangan Tengah,30,,-6.237222,106.738611
id,pitulasi,Pitulasi,07,,-7.3675,108.762
id,plamonganindah,Plamonganindah,07,,-7.0267,110.4952
id,plasunan,Plasunan,08,,-7.6786,112.0826
id,plenahan,Plenahan,07,,-7.607222,111.081667
id,plontjo,Plontjo,30,,-6.083056,106.600556
id,plumbon cilik,Plumbon Cilik,07,,-7.673333,110.318056
id,podang,Podang,30,,-7.4014,111.3925
id,poegoebengo,Poegoebengo,18,,-8.566667,121.233333
id,poelo,Poelo,30,,-7.0382,107.9422
id,poesoek,Poesoek,26,,2.266667,98.55
id,pohea,Pohea,29,,-2.006136,125.968699
id,poja,Poja,18,,-8.7944,121.3746
id,pokol,Pokol,07,,-7.0376,110.8769
id,poli,Poli,21,,0,120
id,poman,Poman,30,,-6.223611,107.795278
id,poncot lor,Poncot Lor,07,,-7.543611,109.171667
id,pondok afdeling ii,Pondok Afdeling II,26,,2.8367,98.921
id,pondok batugingging,Pondok Batugingging,26,,3.3766,98.8116
id,pondokdalam,Pondokdalam,17,,-8.8442,116.1048
id,pondok jati,Pondok Jati,01,,2.9418,99.6785
id,pondok kresek,Pondok Kresek,26,,3.0868,99.1157
id,pondok pabrik,Pondok Pabrik,01,,2.8788,99.6995
id,pondokranggon 1,Pondokranggon 1,04,,-6.3472,106.9128
id,pondoksongkok,Pondoksongkok,17,,-8.6601,116.2914
id,pondoktorop,Pondoktorop,08,,-7.8702,113.0165
id,ponggo,Ponggo,17,,-8.557,118.9859
id,pono,Pono,28,,-6.366667,134.6
id,poowo,Poowo,34,,.5949,123.0578
id,porangparing,Porangparing,07,,-6.9781,110.8934
id,posong,Posong,08,,-7.8412,113.1381
id,potrobawan,Potrobawan,07,,-7.736667,110.493889
id,prahu,Prahu,10,,-8.026389,110.430556
id,praingkapubung,Praingkapubung,18,,-9.7158,119.6696
id,pranak,Pranak,07,,-6.7287,110.8822
id,prawata,Prawata,07,,-6.9619,110.8324
id,priang 1,Priang 1,30,,-6.2575,106.649444
id,pringkuku,Pringkuku,08,,-8.178611,111.040278
id,proketen,Proketen,10,,-7.949722,110.246667
id,pucakwangi,Pucakwangi,08,,-7.1251,112.1726
id,pucungan,Pucungan,07,,-7.631111,110.233889
id,pugawati,Pugawati,07,,-6.983,110.1495
id,pujita,Pujita,18,,-8.7653,121.7304
id,pulau ceger,Pulau Ceger,30,,-6.2552,106.9682
id,pulaupulau,Pulaupulau,37,,.3805,101.3759
id,pule tengah,Pule Tengah,30,,-6.222222,107.182778
id,pulogajah,Pulogajah,07,,-6.7755,111.5324
id,pulokunci,Pulokunci,08,,-7.445,112.3096
id,puloraja,Puloraja,01,,4.8773,95.3705
id,pulowideng,Pulowideng,30,,-6.232222,107.486111
id,punaga,Punaga,30,,-7.660022,107.741399
id,pundak dua,Pundak Dua,10,,-7.739722,110.205833
id,pungguk,Pungguk,15,,-4.75,104.95
id,punteuet,Punteuet,01,,5.1173,97.1657
id,puput,Puput,18,,-10.016667,123.95
id,purilestarimakmur,Purilestarimakmur,07,,-7.656389,110.835278
id,purwasari dua,Purwasari Dua,30,,-6.791667,106.808333
id,purwosari kidul,Purwosari Kidul,08,,-8.3165,112.8362
id,pusuk,Pusuk,26,,2.266667,98.55
id,putjakwangi,Putjakwangi,07,,-6.8406,111.1771
id,puubowila,Puubowila,18,,-9.4599,119.412
id,puuoso,Puuoso,22,,-4.3052,122.4806
id,ra'as,Ra'as,08,,-7.1014,113.0261
id,rada,Rada,17,,-8.4948,118.6454
id,raganis,Raganis,30,,-6.486944,106.518611
id,raimea 2,Raimea 2,18,,-9.543611,124.773611
id,rajawana,Rajawana,07,,-7.296667,109.490556
id,ramardon,Ramardon,36,,-.875395,135.628206
id,rambungmerah,Rambungmerah,26,,3.3875,99.0821
id,ramujujalan,Ramujujalan,33,,-6.0121,106.0426
id,rancabugel,Rancabugel,33,,-6.401848,106.032156
id,rancaiyuh,Rancaiyuh,30,,-6.306667,106.526944
id,rancamaneuh,Rancamaneuh,30,,-6.29,106.450833
id,rancasamak,Rancasamak,30,,-7.197,108.5537
id,randegan lor,Randegan Lor,07,,-7.570833,109.227222
